Symbol,Day,Open,CloseDiff,SpreadOverLow,Volume,NextLow,TwoDayHigh,ThreeDayOpen
CLR,20160128,21.4,-0.09579436,5.528255,1.20285E+07,19.02,20.37,19.17
BGS,20100506,11,-0.08454549,8.125581,1062300,9.6,10.69,10.56
BGS,20161028,42.6,0.03990612,6.38992,3511000,42.25,42.65,42.35
AGC,20081010,3.89,0.07197943,9.144084,470200,4.45,6.2,5.7
FGB,20091231,5.88,0.01700679,4.893034,54700,5.94,6.22,6.13
YGE,20081024,37,-0.02972969,8.557431,5980900,34,42.1,43
YGE,20081126,39.6,0.08585863,12.03392,7748200,40.5,39.5,34.1
YGE,20100521,91.5,0.04590161,5.467708,1.38421E+07,94,91.5,92
YGE,20130213,36,-0.0805556,7.316846,3757100,33.2,34.3,32.8
YGE,20130906,55.8,0.001792156,5.876661,8802700,53.2,60.8,59.9
YGE,20140311,65,-0.07846151,5.549615,8611400,57,60.4,57.7
YGE,20140827,33.4,0.01197598,6.646626,7864500,32.5,33.9,33.5
YGE,20140908,37.2,0.0672043,5.322035,7358300,36.8,38.3,37.5
YGE,20150930,4,0.02499998,8.704092,3125900,3.7,4.2,4.3
YGE,20160823,4.51,-0.09534375,12.38047,654800,3.79,3.99,3.82
CIG.C,20140513,7.63,-0.001310646,5.175627,6400,7.63,7.63,7.38
DXB,20080922,16.51,-0.09933376,5.749287,92600,13.97,15.45,15.24
BX,20081013,9.11,0.06147096,8.184556,5992000,9.77,10.34,9.43
PRO,20080815,7.9,0.07088607,5.377003,467900,7.56,7.73,7.52
PRO,20090311,4,-0.05250001,13.82552,910100,3.7,4.37,4.36
PRO,20111221,16.93,-0.09568812,5.765638,131400,15.21,15.4,15.22
DFS,20081010,9.25,0.03459456,6.285441,1.11594E+07,9.9,12.75,11.25
RBS-S,20080926,12,-0.03500001,7.221315,134000,5.11,9.26,9.55
RBS-S,20090325,4.84,-0.06611574,7.525775,84300,4.3,6.67,5.82
ISF,20070816,22.7,-0.03083704,5.838192,210200,22.2,24,23.85
RAS-C,20170817,18.67,-0.09694695,9.271267,34500,16.035,16.16,15.33
DFP,20080521,20.34,-0.004424786,4.821215,3600,20.05,20.35,20.1
DHX,20070928,10.23,0.004887605,5.604998,1288100,10,11.85,11.05
DHX,20071030,11.4,0.05263161,7.94202,114800,12.31,13.2,13.22
DHX,20080529,7.36,0.08152173,6.724112,127900,7.43,7.83,7.37
DHX,20081202,2.71,-0.03321039,6.293653,514600,2.54,2.8,2.71
DHX,20170519,3.1,-0.09677418,6.480936,636900,2.8,2.95,2.85
GOF,20100506,18.01,-0.051638,13.84223,708200,16.2,17.64,17.52
AHT-D,20081007,8.26,-0.007263973,5.605585,13200,5.35,6.25,5.3
AHT-D,20090217,7.14,-0.002801118,4.461387,20600,6.5,7.07,6.7
DM,20090121,4.46,-0.07847531,6.852135,237300,3.75,4.36,4.21
DM,20120731,4.97,-0.01810859,6.037778,1572000,4.65,4.95,4.85
DM,20130320,2.49,-0.03212848,7.352952,509200,2.31,2.48,2.42
DM,20130919,2.55,-0.05882347,5.33783,116300,2.35,2.47,2.4
DM,20131106,2.55,-0.08627452,6.236605,450400,2.2,2.2,2.13
DM,20150716,36.06,0.01858009,6.426632,400000,35.02,35.82,34.4
G,20071001,16.75,0.0555224,7.175337,1208000,17.15,17.96,17.34
G,20140506,17,-0.05647054,6.472466,1929000,16,16.69,16.41
VMW,20080918,28.3,-0.01908124,8.251607,5644400,26.42,30.07,28.77
IGR,20080929,8.86,-0.09593673,6.67997,577100,8.19,9.09,9
CZZ,20090528,5.48,-0.04562044,5.352542,1372500,4.97,5.64,5.63
CZZ,20100506,9.61,-0.06971905,5.54809,3437900,8.5,9.79,9.25
SRV,20080918,15.02,0.06857515,9.11191,38100,15.66,16.35,14.58
SRV,20081023,12,-0.002499978,4.742505,32800,10.93,11.19,10.71
MER-P,20080929,17.7,-0.07627121,14.61251,85300,16.35,18.77,18.5
IID,20081008,8.01,-0.04868918,5.378664,62000,6.39,6.89,7.09
FLY,20090213,4.33,-0.01154728,4.756613,170100,3.93,3.99,3.25
TDC,20130404,56,-0.07339287,6.909144,1.7966E+07,51.5,53.59,53.24
KEG,20140214,7.77,0.02960103,6.167732,4684300,7.92,8.65,8.43
KEG,20150318,1.62,0.09259257,6.010427,2043800,1.66,1.84,1.82
KEG,20150330,1.77,0.07909604,6.255318,2476500,1.78,1.86,1.74
KEG,20150409,1.9,-0.005263153,4.723062,2321000,1.85,1.91,1.85
KEG,20150414,1.85,0.08108107,7.765958,6767600,2.04,2.35,2.22
KEG,20150909,0.66,-0.09090909,6.759274,1708700,0.57,0.63,0.62
KEG,20150917,0.6,-0.08333335,5.986083,2782400,0.52,0.56,0.53
KEG,20151221,0.46,-0.08695657,6.586281,1157000,0.41,0.5,0.5
KEG,20151231,0.46,0.04347822,9.064476,1364700,0.45,0.49,0.42
KEG,20160609,0.35,-0.05714281,6.92695,1865800,0.3,0.32,0.3
KEG,20170104,32.5,0.03599994,7.25505,158900,33.15,36.87,35.5
TGH,20081008,10,-0.01700001,5.148362,83900,8.76,10,9.7
TGH,20121214,30.55,0.0006546795,3.720476,183500,30.52,31.58,31.47
MEI,20161208,41.65,0.02160859,5.677043,981400,41.7,42.55,42.55
RBS,20081014,1.28,-0.06249994,5.964236,4.55441E+07,1.15,1.22,1.21
DAR,20120810,16.31,0.035561,5.526746,1369000,16.73,17,16.85
PZN,20080627,12.86,0.03888025,6.178932,220800,12.31,13.1,12.82
PZN,20080820,9.5,-0.05578944,6.026895,152100,8.79,9.48,8.86
PZN,20081014,6.17,0.01134517,5.62566,342700,5.8,6.49,6.23
PZN,20091016,8.72,0.001146706,4.467616,42600,8.53,9.04,8.38
PZN,20101108,7.02,0.01282053,5.254068,46000,6.9,7.13,6.87
SD,20120502,7.85,-0.07643311,6.47406,4.72307E+07,6.83,7.32,6.98
SD,20131106,6.63,-0.08898947,6.827552,4.74374E+07,5.75,6.02,5.94
SD,20141216,1.61,0.06211182,9.633614,1.78805E+07,1.71,2.2,1.87
SD,20150226,2.07,-0.0869565,7.188746,1.88752E+07,1.75,1.82,1.73
SD,20151006,0.53,-0.03773582,8.973062,3.62421E+07,0.5,0.54,0.5
LL,20080312,8.94,-0.02796421,10.48407,408400,8.55,9.4,8.8
LL,20151104,15.13,0.03436877,5.691208,6094500,15.29,17.42,16.71
OZM,20140825,12.02,-0.016639,6.663579,4078300,11.8,12.66,12.35
ES,20120820,2.54,0.01968502,5.691546,1965500,2.39,2.53,2.5
CIM,20080506,13.8,-0.04710149,9.546575,1548200,12.61,13.37,13.02
XIN,20071213,16.24,0.0252463,9.553962,2492600,14.9,15.5,13.9
XIN,20080305,9,-0.08888891,12.16448,656000,8.11,10.65,9.31
XIN,20100614,2.9,-0.09655179,7.229159,2680700,2.59,2.75,2.68
XIN,20101007,3.05,-0.02622948,5.080972,777900,2.85,3.1,3
XIN,20130815,6.32,-0.01740508,6.571635,1128000,5.97,6.1,5.82
XIN,20140310,5,0.002000046,5.398819,1374600,4.81,5.02,4.96
XIN,20150518,2.99,-0.04682278,5.28099,403100,2.81,3.02,2.97
TNK,20071218,20.68,0.07350099,9.112657,893900,21.19,21.85,21.1
TNK,20170823,1.44,0.03472219,5.272277,1031100,1.45,1.53,1.52
FTK,20101124,3.9,0.025641,5.607257,2679800,3.87,4.01,3.48
FTK,20110107,5.32,-0.03383464,5.437382,1767200,4.96,5.32,5.52
FTK,20160526,12.79,-0.08444096,7.332614,984200,11.41,12.22,11.59
FTK,20170607,9.96,-0.08333333,5.597114,922600,8.54,9.55,9.6
FTK,20171109,4.21,0.08551072,6.260435,1808400,4.55,4.97,4.73
FOR,20081002,14.18,-0.08885756,6.112488,256200,12.87,13.86,12.45
FOR,20081107,6.77,-0.04874445,7.447291,550300,6,6.23,5.6
FOR,20110808,11.57,0.05704407,6.861227,407600,11.38,12.62,11.94
FOR,20120109,15.17,-0.04482533,5.688298,724100,14.75,15.31,15.25
SOL,20090602,24.05,0.07692309,6.036364,3979500,23.35,26.95,29.45
SOL,20090716,27,0.07592589,5.574377,4385600,26.25,27.85,28.1
SOL,20101019,66.1,-0.07942512,6.492629,7662000,61.3,63.55,60.55
SOL,20110428,40.5,0.06913579,5.918206,6641400,43.05,46.15,44.2
SOL,20120411,9.45,0.04761903,5.189118,1109100,9.4,9.45,9.4
SOL,20120827,7.55,0.06622516,10.35766,728900,7.5,7.9,7.55
SOL,20120920,7.45,-0.05369123,5.579438,424300,7,7.75,7.75
SOL,20130107,9.4,-0.04255315,6.136489,926800,8.7,10.35,10.3
SOL,20130110,10.3,-0.03883501,5.612583,1055800,9.7,10.5,10.6
SOL,20130514,11.1,-0.04504504,5.764982,1194300,10.75,10.75,9.95
SOL,20130910,29.2,-0.05993151,6.795454,5612000,21.2,22.35,21.6
SOL,20160927,5.05,0.009900933,4.834527,114300,5.05,5.25,5.15
BAC-L,20090205,359.8,-0.04391325,11.73043,567900,375.11,453.5,405
DAN,20090220,0.47,-0.06382979,7.769179,402900,0.4,0.5,0.48
DAN,20090224,0.44,0.06818182,6.083695,341900,0.4,0.45,0.42
DAN,20090624,1.2,-0.05000005,9.453775,2485600,1.13,1.35,1.37
HIL,20080317,12.19,-0.04675962,5.532175,160600,11.4,13.24,12.4
HIL,20141023,3.04,0.05592108,6.733265,655300,3.18,3.33,3.31
DTK,20081121,13.4,-0.09328359,5.729561,354500,12.5,14.66,13.68
DTK,20090224,8.2,0.09634146,8.683916,343500,8.38,10.62,10.7
MLP,20100805,4.42,0.02036203,5.027015,55800,4.48,4.65,4.62
MLP,20110608,4.5,0.06888887,5.805111,27100,4.81,4.95,4.77
MLP,20120705,3.68,0.005434777,8.357119,10300,3.56,3.69,3.69
MLP,20121119,3.41,-0.05571849,8.414618,39000,3.16,3.3,3.21
MLP,20150612,5.5,0.05272727,8.838281,30300,5.54,5.8,5.71
MLP,20170327,11.15,-0.004484237,5.042206,14300,10.6,11.65,11.4
MLP,20170501,13.35,0.04119844,10.07547,104300,13.75,14.1,13.95
IPI,20081112,17.02,-0.09635724,6.828786,2653800,15.12,20.88,18.79
IPI,20160330,1.2,-0.0666667,5.788343,1560500,1.08,1.16,1.16
IPI,20160719,1.46,-0.06164386,6.805311,1199200,1.33,1.45,1.35
IPI,20161219,2.4,-0.07083336,8.436144,1522800,2.22,2.28,2.24
IPI,20170221,2.25,0.08888891,7.29794,3197200,2.23,2.4,2.15
IPI,20180102,4.8,-0.02708336,5.469148,3050700,4.61,4.74,4.7
HT,20090310,1.22,-0.07377052,6.533383,1086800,1.15,1.42,1.39
CFX,20081031,7.8,0.09230772,5.676044,408100,8.5,9.99,9.31
VRS,20080703,6.92,-0.05780348,8.299431,352600,5.79,6.76,6.41
VRS,20090316,0.56,0.08928574,11.6167,170400,0.59,0.66,0.64
VRS,20090331,0.69,-0.07246379,6.552697,163600,0.5,0.72,0.7
VRS,20090710,1.1,0.0090909,7.802119,32300,1.01,1.16,1.13
VRS,20100112,3.39,0.00294985,6.281279,233900,3.38,3.62,3.58
VRS,20110207,5.32,0.02631576,5.540432,395400,5.4,5.5,5.2
VRS,20110218,5.78,0.05536327,7.009328,598500,5.81,5.84,5.35
VRS,20110516,3.71,-0.01886791,6.767293,359800,3.35,3.44,3.4
VRS,20120321,1.69,-0.04142015,6.177655,202100,1.55,1.62,1.62
VRS,20120912,1.5,0.05333336,12.28319,77500,1.56,1.76,1.74
VRS,20120919,1.62,-0.01234567,10.38624,93900,1.6,1.69,1.54
VRS,20121220,1.11,-0.036036,6.984838,19900,1.05,1.07,1.08
VRS,20140324,2.69,-0.04832718,8.341131,275400,2.52,2.79,2.68
VRS,20141107,3.04,-0.09539472,7.016938,85800,2.78,3.1,3.13
VRS,20141231,3.2,0.07187501,9.938294,1023400,3.26,3.48,3.43
VRS,20150527,0.85,-0.082353,8.422987,200700,0.73,0.84,0.83
VRS,20150629,0.8,-0.08749999,9.094713,188800,0.65,0.68,0.67
VRS,20180102,17.72,-0.03442431,13.29829,2081400,15.82,17.25,16.96
SB,20121114,4.49,0.09354123,6.826416,1545300,3.23,3.81,3.54
SB,20170213,1.46,-0.06849317,7.157769,434300,1.34,1.39,1.34
SB,20170313,1.66,0.02409643,5.143627,692200,1.62,1.76,1.72
SB,20170619,2.33,-0.03862657,7.370386,698100,2.17,2.3,2.22
JPM-E,20081124,38.81,-0.09121363,9.093643,6500,35.37,38.9,38
JPM-G,20081210,40.7,0.009827954,8.779725,34800,40.9,41.5,42.5
PHX,20100802,30.31,-0.08281096,5.856986,34200,27.28,28.62,28.26
JBT,20090115,9.38,-0.03944562,5.900101,417200,8.88,9.96,8.86
USM,20110311,48.49,0.004743237,5.187167,58000,47.97,48.41,47.49
LXU,20170119,7.74,-0.07751937,6.225234,486300,7.09,7.57,7.67
LXU,20170928,8.32,-0.09495187,8.729707,794400,7.43,8.33,8.22
EBR,20140908,3.65,-0.08767128,7.310326,955400,3.18,3.24,3.25
EBR,20170120,6.9,-0.007246404,8.124008,281500,7.05,7.2,7.01
EBR.B,20121123,3.82,-0.06544503,7.751721,482900,3.78,4.11,3.99
EBR.B,20141121,2.98,0.06711411,6.849161,279000,2.98,3.14,3.15
EBR.B,20171222,6.26,0.0798722,6.984628,51100,6.24,6.57,6.56
EBR.B,20180104,6.62,0.01208458,4.948253,27600,6.51,6.71,6.33
PAR,20140626,4.18,0.004784685,8.975684,64500,4.16,4.25,4.22
PAR,20160331,6.25,0.06080002,7.642616,93300,6.43,6.63,6.43
LRN,20130206,18.25,0.06301368,6.078928,837700,19.26,20.5,20.48
LRN,20150806,12.98,0.0808937,6.090866,473100,13.85,14.9,14.74
BML-H,20130613,20.49,0.03709127,7.127432,14900,20.96,21.63,21.05
BML-J,20090421,7.29,0.02331963,6.916274,30100,7.39,7.85,7.85
DL,20100915,4.65,-0.002150587,5.472413,2300,4.78,5.05,5
DL,20110506,3.59,-0.02785513,5.435869,2400,3.5,3.59,3.51
DL,20120113,2.45,-0.03673476,5.700614,3300,2.34,2.5,2.45
DL,20131104,12.11,0.06688691,8.232602,394500,12.77,13.45,12.94
DL,20140310,26.61,-0.04284108,10.28659,504300,22.47,21.41,20.78
BPI,20101229,18.82,0.01700317,5.592437,176300,18.7,19.09,19.09
BPI,20110304,19.28,-0.05601659,6.719151,1480300,18.27,19.04,18.4
BPI,20160803,7.8,-0.03974364,8.180904,301300,7.26,7.64,7.6
ALEX,20120702,26.93,-0.06052733,8.108341,463700,25.9,31.44,30.93
AI,20090820,8.6,0.06976737,6.477828,510600,8.6,10.4,9.6
JBN,20130718,18.83,0.02496013,5.230691,20200,18.85,19.49,19.14
JAG,20110419,4.99,0.09418844,6.831427,1502100,5.58,6.12,5.98
JAG,20130228,0.55,-0.05454551,8.960864,1497500,0.49,0.51,0.46
REN,20140311,44.2,-0.08144801,6.198098,1785900,38,39.6,38.35
REN,20141020,18.65,-0.0214477,5.424836,1017200,18,19.8,18.05
REN,20141223,6.25,-0.05599998,6.047736,1504400,5.5,6,5.85
REN,20150105,5.8,-0.06034489,6.537812,1575700,5.1,5.4,4.55
REN,20151009,2.85,-0.01754384,5.184179,710300,2.7,2.8,2.8
REN,20160804,6.29,0.05564386,6.135612,525200,6.42,8.4,9.64
REN,20160922,24.25,-0.06639178,5.890223,1306500,21.58,23.29,22.2
CATO,20170817,13.35,-0.02097383,9.898471,995100,12.84,14.44,14.18
VSI,20170511,12.85,0.01167312,6.910439,2975000,12.15,13.1,12.65
VSI,20170919,5.6,-0.05357138,6.280758,613000,5.15,5.3,5.25
CO,20120118,2.32,-0.004310341,5.228836,149800,2.28,2.4,2.35
CO,20120228,3.03,-0.08910891,8.915195,176600,2.64,3,2.95
CO,20140307,4.3,0.03255811,8.264709,777500,4.29,4.43,4.38
CO,20170421,7.2,-0.0486111,5.53032,277300,6.72,6.88,6.9
CCM,20111227,3.35,-0.08955222,9.773186,115300,3.05,3.49,3.32
CCM,20131007,5.14,0.05252918,5.81285,119300,5.31,5.33,5.38
CCM,20140303,8.92,-0.002242204,5.804461,459600,9.01,10.08,10
BAC.A,20101015,6.72,-0.05505951,7.700538,4240800,6.17,6.65,6.1
BAC.A,20110825,4,-0.05000001,9.141332,1023000,3.63,4.12,4.08
BAC.A,20110902,3.65,-0.05753426,5.486774,1168900,3.15,3.56,3.35
BAC.B,20110110,2.71,0.08118082,8.328383,661500,2.95,3.14,3.18
BAC.B,20111110,0.69,-0.05797105,6.084515,108900,0.63,0.65,0.57
BAC.B,20111117,0.6,-0.05000005,5.507548,361500,0.55,0.55,0.53
BAC.B,20120910,0.75,-0.03999996,7.64863,357500,0.71,0.78,0.74
BAC.B,20120926,0.7,-0.0428571,5.829547,187700,0.63,0.71,0.71
BAC.B,20130207,0.79,0.01265822,5.22881,367300,0.74,0.79,0.77
BAC.B,20140821,0.78,0.06410258,9.543463,430600,0.8,0.9,0.89
BAC.B,20151118,0.36,0.02777775,8.834694,115000,0.35,0.37,0.35
BAC.B,20160201,0.22,0.04545457,5.413344,19300,0.2,0.23,0.2
BAC.B,20160824,0.1,-0.09999998,15.00205,68000,0.09,0.11,0.12
BAC.B,20170206,0.89,-0.01123594,5.805093,217600,0.86,0.88,0.87
BAC.B,20170303,1.36,0.0882353,6.055053,1370500,1.38,1.46,1.52
BAC.B,20171108,1.27,-0.06299207,11.81348,659700,1.09,1.35,1.19
BAC.B,20171110,1.2,0.0333333,6.630645,158600,1.15,1.21,1.12
BAC.B,20171129,1.46,0.06506843,7.14366,3186000,1.54,1.74,1.89
SPB,20110628,32.32,-0.001856478,4.519124,91800,32.1,32.49,31.77
CALX,20110722,22,-0.07727277,8.39736,1169900,19.78,19.94,19.25
CALX,20130426,8.47,-0.007083875,11.57017,2296700,8.03,8.65,8.51
MXL,20120803,5.6,0.001785755,6.44657,1129200,5.58,5.8,5.7
STNG,20130429,8.3,0.04578314,5.884027,1322300,8.52,8.66,8.57
SDRL,20171110,0.365,0.04109585,5.799591,5881300,0.35,0.36,0.33
PNC.W,20140117,20.49,0.01366524,5.447334,53800,20.75,21.99,20.95
PNC.W,20160715,18.7,-0.05882355,9.425054,19100,17.22,17.77,17.5
CMA.W,20120717,8.65,0.01387293,5.355829,39300,8.42,8.61,8.02
CMA.W,20141015,15.95,-0.05768026,6.069046,59100,14.8,15.01,14.37
MTL.P,20120301,4.49,0.008908784,5.994984,172700,4.43,4.52,4.33
MTL.P,20130130,2.09,-0.05741622,6.233355,25100,1.98,2.05,1.99
MTL.P,20140725,0.25,-0.04000002,5.222985,128600,0.21,0.22,0.2
MTL.P,20140910,0.17,-0.05882356,8.267486,24600,0.17,0.18,0.16
MTL.P,20160627,0.23,-0.04347828,7.957433,23400,0.2,0.23,0.21
MTL.P,20161208,1.01,-0.009900981,4.90211,81600,1,1.14,1.1
EXPR,20180104,9.66,-0.004140783,5.484519,4802500,9.14,9.3,7.77
RRTS,20170403,6.83,-0.04685208,15.039,897700,6.5,6.87,6.55
JKS,20100611,8.8,0.09659084,5.586058,61900,9.83,10.4,10.3
JKS,20110922,5.73,0.06457241,7.077685,2315100,5.89,6.27,6.19
JKS,20121119,3.35,0.04776122,8.255587,64000,3.48,3.59,3.47
JKS,20121129,4.32,0.01388888,8.013548,115700,4.1,4.32,4.2
JKS,20121207,4.53,0.0331125,13.2443,786000,4.84,5.29,5.53
JKS,20130103,6.74,0.06231456,6.178386,735700,6.46,6.87,6.53
JKS,20130213,9.3,-0.03978493,5.984026,389900,8.95,9.9,9.45
JKS,20130624,8.17,-0.08935129,5.624267,792900,7.41,8.4,8.22
JKS,20130920,17.27,0.005211358,6.414862,6958300,16.82,19.35,18.82
JKS,20140113,36.32,-0.08755507,6.005792,2284400,33.57,37.49,36.54
JKS,20140407,28.79,-0.05175414,6.723843,3323400,28.27,30.07,29.9
VLY.W,20110128,2.3,-0.01739129,12.73978,4200,2.31,2.43,2.2
VLY.W,20130211,0.79,-0.05063294,8.09758,10500,0.79,0.82,0.8
VLY.W,20130802,0.82,-0.04878052,6.341055,3000,0.67,0.82,2.11
VLY.W,20170726,0.26,-0.0384615,6.014669,11200,0.18,0.23,0.18
CLGX,20100602,18.74,0.04375665,5.81273,3202300,19.61,20.7,20.13
CLGX,20130222,27.28,-0.09127565,9.106405,3459200,24.48,25.56,25.23
BORN,20101214,10.05,0.07860696,6.68536,526300,10.85,11.37,11.47
BORN,20110414,9.55,-0.05759164,7.355986,527300,8.67,9.51,9.19
BORN,20120124,4.67,0.002141275,4.232656,175600,4.54,4.89,4.47
BORN,20130129,1.94,-0.01030933,6.195832,21800,1.88,2,1.97
BORN,20130417,1.37,-0.04379566,6.227418,31000,1.19,1.25,1.24
BORN,20131209,2.06,0.004854364,4.292857,479900,1.96,2.47,2.16
BORN,20140115,2.5,0.05200005,5.689003,350700,2.55,2.89,2.78
BORN,20150105,1.21,0.02479336,6.978874,113300,1.25,1.31,1.26
BORN,20150427,1.35,0.0222222,5.860527,216800,1.36,1.45,1.4
BORN,20150812,1.2,-0.07500003,8.317801,236900,1.08,1.2,1.16
BORN,20171120,1.32,0.00757575,6.683164,407900,1.3,1.33,1.29
REX,20120203,26.55,0.002636595,4.426028,44500,26.09,26.97,27.18
REX,20141204,68.77,-0.04958552,7.28108,517800,65.75,66.71,59.45
OAS,20150807,9.77,-0.0266121,5.630429,1.38501E+07,9.5,11.01,10.8
OAS,20160115,5.18,-0.06563701,6.399669,2.1045E+07,4.23,4.43,4.12
OAS,20171212,9.15,-0.08961745,5.635407,8.77335E+07,7.57,8.35,8.02
FN,20101112,17.8,0.06573034,5.729796,168800,18.99,19.69,16.97
FN,20101126,18.32,-0.0644105,6.892955,54600,16.78,18.49,17.26
FN,20121009,10.94,-0.08592318,6.790544,183300,9.71,10.21,10.15
FN,20140818,14.31,0.01537382,8.099999,1002100,14.58,15.05,14.92
AMRC,20110415,14.41,0.0506593,12.04058,1547400,15.25,16.2,16.09
AMRC,20121112,9.47,-0.04963044,5.276543,135100,9,9.1,9
AMRC,20150306,6.75,0.06222223,5.549781,161200,6.94,7.03,6.97
GDOT,20110726,29.83,0.09285949,7.497961,516400,31.23,32.59,31.92
GDOT,20140421,19.38,-0.08668723,9.214976,1159200,17.2,17.46,17.27
ENV,20130802,25.17,0.08382998,5.516681,549700,26,26.87,26.38
ENV,20130809,26.25,0.007238116,4.374165,1396400,25.71,26.66,26.28
ENV,20131014,33.73,0.04891792,5.224991,485400,34.42,35.95,35.46
SFUN,20110309,3.81,-0.05354331,6.287025,243200,3.462,3.718,3.614
SFUN,20130130,5.344,-0.0355539,9.308716,768900,5,5.374,5.332
SFUN,20130715,5.116,0.07896791,5.423015,354200,5.514,6.586,6.36
SFUN,20140613,8.69,0.02186427,5.835825,1.65992E+07,8.63,9.13,8.87
SFUN,20141024,9.53,0.05036731,9.386769,1.24917E+07,9.71,9.88,9.5
SFUN,20170112,3.78,-0.0079365,4.841785,2849100,3.63,3.86,3.65
HIG.W,20130226,14.51,-0.0006891956,3.544243,34200,14.53,14.86,14.6
DQ,20111019,17.65,-0.06515579,5.316761,57100,16.4,17.7,16.8
DQ,20120509,8.4,-0.0178571,5.471906,48500,8.3,9.1,9
DQ,20120522,7.45,-0.04697986,6.481168,111400,6.5,6.95,6.55
DQ,20120917,4.25,-0.01176475,4.768496,34700,4.1,4.4,4.35
DQ,20130314,8.54,-0.08665103,9.434875,32900,7.49,8.2,7.78
DQ,20130322,7.51,-0.01864186,7.282817,47200,6.88,7.06,6.95
DQ,20140102,35.38,0.0740531,8.307984,138800,37.4,41.3,41.06
DQ,20140313,48.81,-0.04118013,5.838895,53000,44.68,46.59,42.1
DQ,20140324,39.69,-0.090451,7.254497,197500,36.1,42.63,40.2
DQ,20140812,27.99,0.0003572786,4.362281,148100,27.44,30.98,32.6
TOWR,20121228,7.5,0.07599996,10.08674,66100,8,8.61,8.62
NOAH,20130829,12.65,-0.002371521,5.68369,1234700,12.07,12.94,12.75
NOAH,20131018,22.99,-0.08394956,7.494163,1606600,19.01,20.48,19.42
IPHI,20110203,18.9,0.03650796,8.01946,388900,19.2,21.19,20.85
IPHI,20130328,10,0.04499998,5.153844,220100,9.82,9.99,9.5
BITA,20120719,3.8,0.01315788,7.046812,19000,3.75,3.92,3.85
BITA,20121102,5.75,0.01913046,8.300356,113400,5.99,7.18,6.81
BITA,20131129,31.54,-0.00126826,4.36076,730500,30.53,32.9,31.94
BITA,20140127,31.2,-0.08108976,8.654053,2367900,29.03,31.45,30.78
BITA,20150508,61.89,0.004847297,7.614931,2643300,62.37,63.25,62.04
GEN,20120326,2.4,-0.04166672,6.800261,1.68729E+07,2.27,2.31,2.19
GEN,20160617,1.43,-0.034965,8.049183,1526300,1.43,1.74,1.73
GEN,20161223,4.12,0.05097089,8.55954,219000,4.25,4.38,4.07
GEN,20171227,0.74,-0.04054058,11.06729,1753000,0.71,0.775,0.77
TRGP,20160224,20.12,0.09990051,6.24724,6637000,20.81,27.61,25.55
TRGP,20161102,43.31,0.05287456,5.250793,4502100,44.79,46.28,46
USNA,20121024,49.48,-0.05679065,6.205122,434900,43.72,45.2,43.96
USNA,20121226,33.48,-0.07646354,5.681701,406200,30.51,32.17,31.55
USNA,20130117,37.11,-0.03610887,7.686521,505300,35.4,37.43,37.14
USNA,20140721,72.5,-0.06275866,5.620399,369800,67.19,73.29,70.44
USNA,20140805,65.51,0.02472897,5.883908,205100,65.44,69.3,68.06
C.A,20110524,0.72,-0.02777783,7.86097,403400,0.7,0.73,0.74
C.A,20120913,0.44,-0.04545457,5.408121,1340100,0.41,0.44,0.42
C.A,20130118,0.46,0.02173911,12.01514,8.41523E+07,0.45,0.49,0.48
C.A,20140922,1,-0.06,8.052193,106500,0.94,0.95,0.98
C.A,20170228,0.16,0.06250004,6.51182,260200,0.17,0.2,0.19
C.A,20170306,0.19,-0.05263153,10.91708,427200,0.16,0.19,0.18
C.A,20170308,0.18,-0.05555558,5.942027,2157100,0.18,0.19,0.19
C.A,20170906,0.127,-0.04724413,5.605701,31700,0.105,0.12,0.115
NPTN,20110401,11.19,0.03663993,7.493159,530600,11.2,11.5,11.4
NPTN,20120613,4.8,0.08124997,5.728218,195900,5.1,5.16,4.95
NPTN,20140214,7.09,0.01410436,5.745646,296400,7.1,7.28,6.94
NPTN,20150602,8.98,-0.001113505,3.87973,1480800,8.92,9.58,9.36
DNI,20110729,15.48,0.01550392,15.85316,315300,15.76,16.04,15.8
EXK,20110505,9.53,-0.09548792,8.357537,7750300,8.81,10.18,10.33
EXK,20130815,4.82,0.07468873,6.405903,3846200,5.07,5.29,5.1
EXK,20150306,1.97,-0.005076137,4.521736,1759600,1.82,1.88,1.66
MTOR,20111122,4.87,0.08008221,5.403833,4630000,4.94,5.16,5.24
GNC,20161223,11.42,-0.05078809,9.760615,7104400,10.95,11.7,11.13
GNC,20170223,8.43,0.05456702,5.845204,9202000,8.45,8.69,8.65
SDT,20160808,1.67,0.07784431,7.076581,292300,1.79,1.8,1.69
SDT,20170125,1.55,0.07096776,6.739615,338200,1.67,1.82,1.78
ARCO,20150401,4.95,0.0686869,6.893816,1907800,5.28,5.79,5.73
SQNS,20110715,15.39,-0.04158547,5.400097,372800,13.75,15.27,15.25
SQNS,20110719,14.65,0.01092156,4.666035,456500,14.5,15.6,15.12
SQNS,20111003,4.74,-0.09282692,7.069009,807400,4.06,4.93,5.15
SQNS,20111017,4.8,0.09583334,11.82561,1346100,4.87,5.77,6
SQNS,20111230,2.84,-0.02112674,6.269768,427100,2.64,2.68,2.5
SQNS,20121204,2.25,-0.03999996,9.736451,387700,2.05,2.25,2.02
SQNS,20130114,2.77,-0.07581229,7.647326,132500,2.4,2.55,2.47
SQNS,20131219,1.98,0.0252525,7.154626,207100,1.96,2.01,1.95
